CUST_CODE,TOTAL_SALES,TOTAL_VISIT
CUST0000965879,129.95999999999998,28
CUST0000966156,3906.120000000001,166
CUST0000967041,509.81999999999937,158
CUST0000967247,298.7099999999999,7
CUST0000967288,1103.4900000000039,203
CUST0000967395,17.939999999999998,3
CUST0000967657,1991.7799999999936,79
CUST0000967987,915.4300000000015,213
CUST0000968222,485.8699999999999,109
CUST0000968322,443.8199999999998,20
CUST0000968749,535.5699999999999,26
CUST0000969050,1129.619999999999,143
CUST0000969123,969.7300000000007,152
CUST0000969237,1300.0499999999995,67
CUST0000969302,811.5899999999997,15
CUST0000969460,988.0800000000028,69
CUST0000969621,908.1000000000009,84
CUST0000970138,1337.029999999997,46
CUST0000971135,715.5099999999998,65
CUST0000971158,413.7199999999993,57
CUST0000971178,240.2900000000001,20
CUST0000971298,303.02000000000004,54
CUST0000971355,81.87,9
CUST0000971633,1848.7799999999966,72
CUST0000971672,97.77000000000001,21
CUST0000971718,87.31,3
CUST0000971929,1078.0699999999997,47
CUST0000971991,995.7400000000005,85
CUST0000972049,30.79,9
CUST0000972119,48.05000000000001,8
CUST0000972290,531.3900000000002,66
CUST0000972938,90.33999999999997,22
CUST0000973403,14.489999999999998,2
CUST0000973965,2224.709999999997,169
CUST0000974297,5025.57999999999,251
CUST0000974365,26.33,1
CUST0000974519,542.4900000000005,61
CUST0000974546,1483.6700000000008,108
CUST0000974742,1.54,1
CUST0000974781,74.56,1
CUST0000974910,6.32,1
CUST0000975006,294.6999999999999,9
CUST0000975272,4059.7900000000063,512
CUST0000975317,0.96,1
CUST0000975676,930.4800000000001,65
CUST0000975797,339.5099999999999,38
CUST0000975940,7709.18000000002,745
CUST0000976529,4170.729999999993,684
CUST0000976555,23.409999999999997,4
CUST0000976731,324.9999999999999,49
CUST0000976863,41.88999999999999,2
CUST0000976866,89.63,5
CUST0000977162,389.4599999999997,31
CUST0000977193,716.2300000000002,127
CUST0000977551,1644.889999999998,95
CUST0000977878,59.21,7
CUST0000977889,8.370000000000001,1
CUST0000978130,18.32,2
CUST0000978270,1964.849999999998,68
CUST0000978286,644.9300000000005,60
CUST0000978795,2338.5699999999956,117
CUST0000978956,184.07000000000002,22
CUST0000979107,19.76,4
CUST0000979243,915.479999999999,73
CUST0000979780,3650.3799999999965,163
CUST0000980026,706.8,34
CUST0000980244,2025.6599999999964,77
CUST0000980408,58.50000000000001,34
CUST0000980418,4965.489999999983,281
CUST0000980514,2.36,1
CUST0000980779,544.2799999999994,47
CUST0000980958,14.29,1
CUST0000981494,139.54000000000005,5
CUST0000981542,849.9699999999999,103
CUST0000981610,134.2899999999999,32
CUST0000981759,10.42,3
CUST0000981826,1524.0500000000154,543
CUST0000981925,5147.890000000014,148
CUST0000982155,15.16,5
CUST0000982560,345.62,36
CUST0000983323,250.25000000000006,35
CUST0000983579,17.92,2
CUST0000983830,1372.5399999999986,181
CUST0000983981,2.25,1
CUST0000984094,923.6599999999999,115
CUST0000984478,49.699999999999996,2
CUST0000984808,3.96,1
CUST0000984828,157.32000000000002,36
CUST0000984916,23.93,11
CUST0000984963,1142.5299999999986,74
CUST0000985022,634.6200000000002,96
CUST0000985163,866.51,137
CUST0000985355,28.259999999999998,1
CUST0000985379,1542.8400000000004,249
CUST0000985435,44.080000000000005,14
CUST0000985595,1.48,1
CUST0000985648,223.5499999999999,33
CUST0000986165,2232.54,220
CUST0000986262,679.1699999999992,181
CUST0000986342,1.95,1
CUST0000986591,1798.3599999999983,179
CUST0000986665,4.6899999999999995,1
CUST0000986685,132.26,60
CUST0000987265,1305.969999999997,122
CUST0000987542,1481.730000000002,172
CUST0000987552,591.9699999999999,44
CUST0000987769,737.1299999999992,101
CUST0000987979,42.21999999999999,1
CUST0000988262,103.70000000000002,1
CUST0000988276,41.14,7
CUST0000988538,169.98,27
CUST0000989103,3508.3000000000125,79
CUST0000989268,41.05,10
CUST0000989318,3976.0999999999854,161
CUST0000989488,2286.650000000003,89
CUST0000990044,1100.6499999999999,103
CUST0000990077,384.5599999999999,22
CUST0000990193,81.08000000000003,3
CUST0000990401,3260.0200000000013,232
CUST0000991150,8.129999999999999,1
CUST0000991195,401.52999999999986,90
CUST0000991337,534.1399999999996,46
CUST0000991376,302.62000000000023,81
CUST0000991565,99.22,45
CUST0000992117,0.53,1
CUST0000992272,10.389999999999999,4
CUST0000992313,5557.109999999978,194
CUST0000992462,149.61999999999998,8
CUST0000992596,442.2100000000002,43
CUST0000992773,46.32000000000001,12
CUST0000992774,734.7300000000004,89
CUST0000993082,2199.160000000001,154
CUST0000993271,2892.3199999999974,124
CUST0000993466,79.50000000000003,6
CUST0000993604,1558.4699999999984,186
CUST0000993716,111.41000000000005,1
CUST0000993845,8.29,1
CUST0000994026,5.26,1
CUST0000994092,3889.7200000000144,166
CUST0000994225,3314.4700000000157,319
CUST0000994273,89.08999999999999,30
CUST0000994325,25.260000000000005,2
CUST0000994430,29.71,7
CUST0000994456,2030.760000000004,321
CUST0000994500,17.220000000000002,6
CUST0000994627,28.6,2
CUST0000995062,1641.3699999999997,130
CUST0000995323,4962.979999999985,222
CUST0000995942,2.9299999999999997,1
CUST0000996036,611.6400000000003,72
CUST0000996154,2271.3300000000013,171
CUST0000996270,1636.2699999999995,98
CUST0000996727,61.050000000000004,5
CUST0000996890,183.83999999999995,33
CUST0000997118,2376.9800000000023,288
CUST0000997386,450.6400000000002,81
CUST0000997464,2454.5999999999963,181
CUST0000997572,1028.1899999999991,22
CUST0000997627,1769.139999999992,206
CUST0000998017,5718.899999999938,926
CUST0000998609,53.85999999999999,14
CUST0000998851,394.92,23
CUST0000998907,3721.0199999999954,177
CUST0000999385,4252.769999999975,313
CUST0000999786,802.5199999999995,130
